,Date,Province/State,Country/Region,Last Update,Confirmed,Deaths,Active,Recovered,Latitude,Longitude,Combined_Key,Incident_Rate,Case_Fatality_Ratio
0,2020-01-22,Hong Kong,China,2020-01-22 17:00:00,0.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
1,2020-01-23,Hong Kong,China,2020-01-23 17:00:00,2.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
2,2020-01-24,Hong Kong,China,2020-01-24 17:00:00,2.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
3,2020-01-25,Hong Kong,China,2020-01-25 17:00:00,5.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
4,2020-01-26,Hong Kong,China,2020-01-26 16:00:00,8.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
5,2020-01-27,Hong Kong,China,2020-01-27 23:59:00,8.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
6,2020-01-28,Hong Kong,China,2020-01-28 23:00:00,8.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
7,2020-01-29,Hong Kong,China,2020-01-29 19:30:00,10.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
8,2020-01-30,Hong Kong,China,2020-01-30 16:00:00,10.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
9,2020-01-31,Hong Kong,China,2020-01-31 23:59:00,12.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
10,2020-02-01,Hong Kong,China,2020-02-01 05:37:00,13.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
11,2020-02-02,Hong Kong,China,2020-02-02 23:53:02,15.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
12,2020-02-03,Hong Kong,China,2020-02-02 23:53:02,15.0,0.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
13,2020-02-04,Hong Kong,China,2020-02-04 09:03:02,17.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
14,2020-02-05,Hong Kong,China,2020-02-05 13:13:10,21.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
15,2020-02-06,Hong Kong,China,2020-02-06 14:43:02,24.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
16,2020-02-07,Hong Kong,China,2020-02-07 11:53:02,25.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
17,2020-02-08,Hong Kong,China,2020-02-08 00:03:07,26.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
18,2020-02-09,Hong Kong,China,2020-02-09 09:53:02,29.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
19,2020-02-10,Hong Kong,China,2020-02-10 10:13:06,38.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
20,2020-02-11,Hong Kong,China,2020-02-11 09:43:02,49.0,1.0,0.0,0.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
21,2020-02-12,Hong Kong,China,2020-02-12 09:53:02,50.0,1.0,0.0,1.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
22,2020-02-13,Hong Kong,China,2020-02-13 14:53:02,53.0,1.0,0.0,1.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
23,2020-02-14,Hong Kong,China,2020-02-14 09:03:12,56.0,1.0,0.0,1.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
24,2020-02-15,Hong Kong,China,2020-02-14 09:03:12,56.0,1.0,0.0,1.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
25,2020-02-16,Hong Kong,China,2020-02-16 09:53:01,57.0,1.0,0.0,2.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
26,2020-02-17,Hong Kong,China,2020-02-17 22:53:01,60.0,1.0,0.0,2.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
27,2020-02-18,Hong Kong,China,2020-02-18 23:43:02,62.0,1.0,0.0,2.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
28,2020-02-19,Hong Kong,China,2020-02-19 12:13:08,63.0,2.0,0.0,5.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
29,2020-02-20,Hong Kong,China,2020-02-20 23:13:05,68.0,2.0,0.0,6.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
30,2020-02-21,Hong Kong,China,2020-02-21 03:43:02,68.0,2.0,0.0,5.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
31,2020-02-22,Hong Kong,China,2020-02-22 13:23:05,69.0,2.0,0.0,6.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
32,2020-02-23,Hong Kong,China,2020-02-23 09:53:02,74.0,2.0,0.0,11.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
33,2020-02-24,Hong Kong,China,2020-02-24 11:23:06,79.0,2.0,0.0,19.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
34,2020-02-25,Hong Kong,China,2020-02-25 09:43:02,84.0,2.0,0.0,19.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
35,2020-02-26,Hong Kong,China,2020-02-26 23:43:02,91.0,2.0,0.0,24.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
36,2020-02-27,Hong Kong,China,2020-02-27 09:53:02,92.0,2.0,0.0,24.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
37,2020-02-28,Hong Kong,China,2020-02-28 10:03:12,94.0,2.0,0.0,30.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
38,2020-02-29,Hong Kong,China,2020-02-29 23:53:02,95.0,2.0,0.0,33.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
39,2020-03-01,Hong Kong,China,2020-03-01 14:33:16,96.0,2.0,0.0,36.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
40,2020-03-02,Hong Kong,China,2020-03-02 23:53:02,100.0,2.0,0.0,36.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
41,2020-03-03,Hong Kong,China,2020-03-03 11:53:01,100.0,2.0,0.0,37.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
42,2020-03-04,Hong Kong,China,2020-03-04 23:23:01,105.0,2.0,0.0,37.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
43,2020-03-05,Hong Kong,China,2020-03-05 00:23:07,105.0,2.0,0.0,43.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
44,2020-03-06,Hong Kong,China,2020-03-06 23:13:06,107.0,2.0,0.0,46.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
45,2020-03-07,Hong Kong,China,2020-03-07 10:13:22,108.0,2.0,0.0,51.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
46,2020-03-08,Hong Kong,China,2020-03-08 14:43:03,114.0,3.0,0.0,58.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
47,2020-03-09,Hong Kong,China,2020-03-09 10:03:17,115.0,3.0,0.0,59.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
48,2020-03-10,Hong Kong,China,2020-03-10 23:53:02,120.0,3.0,0.0,65.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
49,2020-03-11,Hong Kong,China,2020-03-11 18:52:03,126.0,3.0,0.0,65.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
50,2020-03-12,Hong Kong,China,2020-03-12 01:53:02,129.0,3.0,0.0,67.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
51,2020-03-13,Hong Kong,China,2020-03-13 13:33:03,134.0,4.0,0.0,77.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
52,2020-03-14,Hong Kong,China,2020-03-14 12:53:06,140.0,4.0,0.0,78.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
53,2020-03-15,Hong Kong,China,2020-03-15 18:20:18,145.0,4.0,0.0,81.0,22.300000000000008,114.20000000000003,"Hong Kong, China",,
